latitude,longitude,fire_occurred,temperature_c,humidity_percent
18.60435,104.43988,1,36.44544907603748,27.87358098337984
16.58316,-94.46103,1,27.212481394974052,32.03632070435467
9.98215,-66.21246,1,51.0440121375661,27.326853837188626
16.0766536168845,16.168125636265387,0,22.24332336904666,47.5584305501317
18.76128,103.08925,1,27.584609662917728,15.168797070919139
-33.77359771188957,-2.3361437025110376,0,10.752365854517016,72.58582103696493
10.80999,-68.45707,1,31.608417586559185,27.445755037981765
-12.84490339696643,96.44198589825896,0,33.90013573663859,79.60567038857536
-80.21607872680374,-174.1275085129757,0,6.365565336082241,79.90829566950505
12.17861,-15.1247,1,31.067469360018592,27.09871703768765
-61.22386778525656,-75.44282707945284,0,-1.1274469132462919,63.8076634480642
-44.80658590452974,-133.89724916692035,0,28.386748254504653,10.767044871210771
28.475137096932215,93.81926007790798,0,23.725171021477063,60.77061763574588
22.499007788362746,147.58050745589327,0,33.6580661991772,69.13127839316199
64.58577922992538,-15.408970445906448,0,24.805491381717474,48.93504716738636
-22.87125917165048,-108.03345903436548,0,5.247910920719704,98.30327129671483
-19.83547,138.54317,1,38.574595116828064,16.059742930672954
19.094593847266395,27.344867564786682,0,17.50182356908481,90.64096608892109
31.743211025304333,156.24069896790428,0,14.311061222163078,97.0741139135379
-56.45398313692117,138.64915736747128,0,12.10704883717598,57.47424376324108
11.57765,6.02377,1,30.650776430746113,22.04539297519382
-88.75487793835552,68.82012861523742,0,11.00955598805269,60.82900798360978
70.42779371734221,103.2659450869694,0,18.164650764256407,98.91191908570431
4.24574,7.79313,1,29.409462019004764,22.52840186960705
-11.018556345693511,-100.57166174300626,0,28.83472965933385,74.52678553948883
16.44374,104.61298,1,31.692375353036653,29.908612365648825
54.16403,37.71829,1,34.6682063545614,10.596004442043949
-2.5207363571553145,49.76103466477096,0,27.33379747239918,46.283992778641874
45.55132,74.36423,1,43.4486745399461,12.491878690073516
36.47528,-96.61493,1,45.75644547121635,19.063683162176147
52.90343415631756,-169.75369171275136,0,3.5164351638322913,62.46572623301607
10.26683,-68.84446,1,38.34127577262143,13.619456342726249
-10.956285796219362,-66.41501720123556,0,8.551157555439099,54.76655037955235
33.22696,-90.06162,1,26.819281935756244,20.451205323690836
10.06882,-68.71664,1,40.463743154147394,32.47088707887294
1.3859,101.69268,1,33.12491603726892,47.629050355480906
5.22348,6.84966,1,30.474791301533273,3.152301145616402
89.62348168484414,-52.107049189198946,0,19.111609287343192,56.8174987983011
16.57689,98.52815,1,27.465910174328545,19.704352627981066
49.591014533911505,101.88082105309172,0,26.804869663910733,41.30272566599065
-3.4146788938421935,-70.8467678092109,0,-1.4804485434692793,39.53990774533086
-38.50724,146.79579,1,32.45340728427444,17.468127221728185
22.10801,80.22717,1,35.52211081359559,24.05542588618811
-83.29787869514054,96.51686973793466,0,12.154665805423619,75.65288471778653
86.94824650741771,48.51713247274208,0,19.83191369815729,62.993817755071575
18.68834,103.39004,1,36.11909133514228,31.187810691358806
45.44339,74.90181,1,37.57919720430911,24.41054158418355
45.2218,126.82226,1,37.088614580771484,11.326745306068824
-41.4943796077351,-167.15251220690857,0,27.073944246692676,70.7433618023546
9.87615,-68.63958,1,33.088764006881746,27.184461047927094
9.530019950640067,-61.406848546738715,0,16.17313607179922,71.97643083478202
44.79998,125.32996,1,39.87073083936228,31.486070592301466
-74.84919430687215,147.5855218494766,0,40.02539478022591,44.275383581198916
0.30357,31.42094,1,37.14013403911458,26.12745641782951
73.04164117044184,-29.369364090916775,0,21.558067028536957,53.30964956835064
46.49004,123.34723,1,25.022184368846176,16.109194740691862
37.19800953063225,-94.13679093198182,0,25.27304754014114,3.2341896072956047
-10.419368143307793,33.09216424585628,0,4.142028043512955,61.218132125617345
10.36867,-63.58685,1,26.598675797632687,25.813684499479436
-8.598882029624107,14.137038965810234,0,19.3380840312276,63.976803097022255
62.514222843679505,24.022174120902832,0,24.48049915097628,65.2574132730335
-65.52359946585861,109.48808590916298,0,19.76571480281553,64.47121188390973
1.20808,-59.97379,1,29.419930567325288,8.64436924395987
10.5813,-69.0089,1,36.81894536268535,27.716376279895663
-38.14576948616158,-142.70570273519942,0,16.400186579856705,35.9377214136875
62.53607664782595,-69.73222209789415,0,34.8280296481641,42.2492872388606
42.73041618633795,158.98208379458856,0,-0.08942134768096821,63.416925209552915
9.01318,-68.97717,1,40.368191854365676,34.487363090060214
46.74986,123.07113,1,43.072048041770586,32.54960523879792
20.726339947039563,72.58273645760485,0,21.24801528846008,87.86272627027556
-57.804708084594026,-138.35789512979258,0,16.57641850961657,123.30522130922247
83.07949806128647,-31.425322877605538,0,7.539271147042381,52.37590106185739
-72.77509892242615,-25.374197343053368,0,24.69868523621407,109.83494271116786
20.90995,99.99875,1,36.11354784293239,29.6962244065789
-85.84533501341916,-9.432240182179584,0,17.771049308236705,48.37235397868252
63.35280064426152,108.57563071432105,0,23.539823299387585,101.28872039118869
21.27496,101.1283,1,25.14005367139827,26.739932581710363
18.09391,-94.04457,1,42.48092840065564,16.936912737263775
47.1797,123.84467,1,36.62118251092877,26.707074813139535
45.61581,122.62065,1,37.43429003486037,40.347196547193064
58.0252630942945,-125.64017134044087,0,13.233053552754562,76.02653947364892
-77.94096304240549,-19.364842416538806,0,11.044765443020935,89.09344215250249
43.9601,46.91751,1,36.40739274279801,24.942964670235536
9.96978,-68.8456,1,35.90253606125688,23.701859139443165
7.3213619027226144,144.24798083400702,0,32.44025104548322,30.11684740220492
8.55259,-63.43031,1,36.20165064700754,18.110827138883074
7.666104782422934,-68.51751206787381,0,13.713264524828006,75.5216569023624
10.7599,-70.45167,1,41.759510378050656,20.33481921378735
-74.82400872597496,47.83864436304029,0,13.586770326274433,108.86938633910546
8.82741,32.5905,1,37.169740506243414,14.106160298476375
22.60432,76.77531,1,37.939642022179974,29.19023255214302
18.425531715350473,-94.0906425457617,0,26.843608664348704,77.20017208258682
-0.25815,109.49419,1,32.495213354415824,16.240828757432155
47.57028,123.19982,1,41.649269016982515,18.814772981711744
19.5346,102.46184,1,38.71481229887948,10.054386523760408
46.37288,122.6727,1,38.39789939552624,23.203359664449422
89.15380440858857,-73.09953981776732,0,12.046735579225572,55.76542301186395
-44.48703993528586,-64.56731760906618,0,33.77329574125215,90.92941747359842
21.74042,83.83811,1,35.4166067946752,18.641562421791907
19.58162,73.35582,1,43.27673858219493,26.174666315911736
0.99461,-59.37442,1,37.910092334245405,19.47776008528182
39.83975,113.25265,1,32.27928882326481,17.528706971312644
18.69121,103.96133,1,26.460478570569883,33.274016992162586
45.26171,-121.31712,1,42.258794621489194,35.16114420839072
21.24705,100.41194,1,42.03501362835063,20.48905706807762
8.50275,5.70884,1,33.96206868180505,31.49928529870389
-24.734353373565554,161.27249001653541,0,19.474063274583653,74.08429672050563
72.24192417201135,148.53669247992292,0,13.014163258815916,36.388650270011894
12.20672,-86.50083,1,36.48616875876179,16.777825772538556
45.98601,126.25971,1,37.188674621859114,18.595550587988914
45.56794,74.36191,1,31.795968735521363,14.522313665397627
45.55752,74.45155,1,37.54120413876587,9.940391108110662
45.36413,122.27733,1,37.8166885801618,13.489724376831301
-57.97551792773069,-70.40930118736176,0,3.7865224301692635,63.55275444739162
-52.218382906269696,-34.723325157714214,0,10.255780401014537,58.364022732526756
83.17359258346178,-2.55590495565923,0,36.108038815444864,28.254615208466724
43.84857,79.4826,1,29.182356394246398,9.47793558762477
63.82306621994795,57.92644705211583,0,35.55184598054291,80.62768478919143
18.87457,103.27905,1,33.63876538231851,12.90237866297585
10.68723,5.62635,1,41.77572037570789,16.77394284114639
-35.4097,139.73633,1,36.189557208715385,18.800053703090764
51.936877415363426,178.31579793125826,0,18.71639916542772,86.90916167957647
89.67821099723454,163.78060998548432,0,13.078996307983449,61.09400063323668
46.74085,123.02003,1,35.150596222498855,30.658536742803236
10.852447328020034,-15.919250675624312,0,22.924681285353927,43.14692645377254
46.38896,122.50919,1,39.41027339860587,47.03135395789812
20.45048,100.59739,1,34.85751046285063,27.205350830869627
-40.663112547883436,141.52965075369121,0,29.96982838824958,70.05434189203059
9.83425,33.48619,1,36.45152519880711,25.14360040928656
11.00803,-69.554,1,30.218129328139938,20.695053951702562
-11.88146863213801,80.14112167879534,0,29.47920532717859,56.32089209464124
86.01419759062244,89.53484296323154,0,11.650153476071894,84.0729451382085
27.5024,52.63842,1,34.00033532255982,20.465781780045127
87.2169637214455,17.220415436930523,0,12.653588932980858,47.83350264521047
46.52626,123.15282,1,46.31306780805674,-11.517368051648337
33.00132,-87.47379,1,37.3149438088853,24.24595793034322
10.95625,-68.39972,1,26.209106359871605,18.10349647404738
-1.36851,29.12752,1,34.01281399393197,24.27824754832752
-28.018515572108647,57.309794685052225,0,14.832588753858413,61.551598986967065
46.20926,126.05499,1,34.54606856994456,15.73017393987416
-48.56374112273636,26.62695763763375,0,23.769899642440066,86.53261550109283
19.57876,101.47138,1,37.63279489757229,10.315398768529944
70.82261802371318,10.51645388239018,0,25.829944237557758,76.65287419601648
58.354293688784,-175.5766159678337,0,23.295866767106368,86.6072335165102
8.44526,33.95908,1,29.050927312764117,25.841885340950714
2.6486,-61.30397,1,31.238314089555313,23.865616619699335
10.95734,-68.51463,1,40.538464535363424,25.00429965487502
10.15885,-68.1263,1,32.99311729855742,27.15064626169177
4.058871229449849,36.79450686961667,0,22.549115119712642,51.84126029493291
-11.84131,-37.93591,1,36.79379646725447,7.528579895158101
-0.3881762647913405,-143.0928790176269,0,33.815276159990454,48.17324293875434
11.919130539000719,154.5118441145313,0,8.65486591692627,60.42484795331613
45.2522,126.74102,1,28.43038970722754,25.90432192261186
18.4954,104.56647,1,37.702413982594535,27.717876914276047
-49.85369777781511,-177.0493256179571,0,19.35406440368304,70.45228548518442
47.6696,124.88017,1,29.56420891972283,14.183754003760729
-39.768567096552175,157.3635406383674,0,35.9984790974351,26.472060937950694
45.973416794486354,-174.99308183297285,0,20.174498934924326,36.99239367471087
9.95839,-68.85484,1,47.791782321879744,29.4156738728233
1.85243,101.66201,1,30.051080831804693,4.943748230583001
50.58628,24.71022,1,36.196810534607515,16.81297455716647
45.50819,74.46169,1,34.770874761854074,8.602661834706804
47.48758,123.20118,1,26.331459324355087,17.86469596830547
-19.670522823888135,5.669173523553127,0,37.43642316240758,34.91123826912789
21.289813139702133,148.7742684829317,0,23.010180998662616,61.72624645828147
19.44316,78.2833,1,36.33164675737408,26.5152726926379
17.37464,97.32833,1,36.66231300749216,7.0913607424705205
-61.970716419943834,116.6869361862324,0,20.736636167245866,68.04232266201434
45.64432,122.70754,1,40.144205935900985,-0.08329495067673776
43.59682,73.67841,1,30.076373495408774,9.068086653832847
64.83948958833241,-41.10695723214417,0,3.4473755175965373,48.96788858146276
-73.77458622582435,107.55179447108202,0,23.486277019024644,80.59747686834856
-23.336492515502044,-8.320146022028666,0,19.872164287736894,35.79879666337333
23.06894,-98.99953,1,34.57209417732241,21.768824877836778
21.27922,78.49287,1,37.45759927335655,24.266559976375746
72.39906321296542,-26.123050760463258,0,28.728304398049175,55.66987335125663
55.521470535300125,41.39992916030022,0,38.70516941724672,68.48699869189001
-53.92865837093872,91.3006613948346,0,38.420054037884725,70.37769865852583
10.06917,-68.2149,1,38.42927500976996,20.507461790610385
10.41558,-68.30579,1,38.69920210281563,21.288504575576155
10.41716,-68.29574,1,38.909933418387645,20.033957267661616
88.87882541201054,154.52451554431218,0,14.93220052380472,83.48069261516731
57.60628909956887,-96.17005318304263,0,5.5103145452603375,89.26502163478581
4.40136,6.64907,1,31.450267152484916,26.126895749762916
-43.68970886791613,51.25705485975317,0,23.473867923763144,53.053259242979145
-41.42069057460861,-167.19087208704147,0,27.837934165129575,89.81623491201233
29.821392938498192,-55.62518638469638,0,17.958297254888805,99.12139122132987
9.45508,-67.76542,1,33.439872505113804,32.92960094906796
-6.56972,-51.09879,1,36.76051159458191,11.960804323809956
17.89421,-92.49319,1,34.077098775596546,27.467889214581334
21.25698,98.91593,1,36.11537215728669,20.360835833775457
-6.85738,12.3846,1,35.39300746585914,18.612381784828283
52.64279,13.70116,1,42.711757824728664,25.703819887469066
-64.61982830962428,-133.40924684023585,0,13.082868084215546,35.500334203989325
-44.65313354893441,-42.173632496599794,0,27.694636106753613,90.54452673813086
22.7153,71.43966,1,32.90218568256426,2.4312889313058506
-46.054720886034595,-122.97478477692096,0,6.878483821760899,57.899852563954695
11.02398,-68.61518,1,38.13935967602188,14.545263598360096
-42.969271557567374,160.66427380728197,0,17.855376544278883,61.068907404312014
15.61437,98.15801,1,28.50585560378839,37.476534362787916
8.03125,9.27023,1,43.333468126512045,20.15579120465904
-82.20233241917288,-60.68842093676055,0,6.591455060914434,80.0922611397119
9.99614,-66.81882,1,40.60979042256746,27.639345733781536
-18.257012730194035,-178.46160855577972,0,22.052195247128534,75.42950178881317
-41.16642766810431,9.519331362993853,0,21.602299912347437,53.79135160540595
45.62146,122.73959,1,38.728927070141474,14.577726717702951
-53.04927178134,78.91170715407969,0,15.504499998505366,41.17979487684046
62.10543648541574,-9.137083593928196,0,15.28677817172018,58.935701393093446
18.36165,101.85559,1,29.059456394506753,6.598901505023868
85.55517018670872,-106.38590874990344,0,13.902944833552354,85.60745479263826
19.76133,79.84399,1,35.86677200491468,31.115422297064548
1.82003,104.11016,1,35.662993325761164,14.041328677382694
44.79073,124.49427,1,37.56672704329756,27.3932008045327
-10.67052954475463,171.67626852971614,0,21.67066463237877,53.141060055321915
-73.17309774262594,53.773285889716504,0,16.97307364684989,50.600793425687854
80.10510937494786,-22.43271269067847,0,23.697589144335485,57.05051270736425
11.227123588111354,-144.86411328921284,0,7.164441515652722,43.84199963517418
36.087696258582355,137.07117278993536,0,24.833033040660418,66.87574942698606
-87.69834656056456,-107.38481674927874,0,30.040495502453595,90.16930250822816
35.42683163444174,-71.7867051337029,0,9.15852307103814,65.75103556334173
10.08444,-68.36297,1,33.382022332631344,22.652577050169267
18.97261758786874,83.29678543796786,0,6.876986193238558,42.50022523445603
43.6825712412944,58.97487024741167,0,11.55665970517596,58.49473631736755
71.26789824920814,-46.05610796715925,0,14.675439052195308,67.7896794753895
45.07797,124.42485,1,33.925337330051164,17.863757408297438
9.31225,-68.90315,1,41.389310290653754,28.904623470833705
-29.77714921401909,162.00762162893233,0,21.013534013379033,87.2198338710568
-14.704903987226317,15.90470732741312,0,31.193246207308768,24.194232392738108
-86.57150010929684,-22.612937592130834,0,27.553442376377216,50.25330606803388
-6.85556,12.39675,1,39.74661513441286,14.12747390339985
67.01568911499805,71.29629444299727,0,-3.3516036577356516,32.491761685556696
2.8820358955577063,-85.37254878239071,0,24.303898365054557,53.15873900561776
47.13222,123.84262,1,28.239636303743453,30.21682001685272
67.0662379339957,-82.61440789562002,0,22.089502414033202,24.175491030794582
2.78211,102.88222,1,34.37925788692959,10.136935830870895
-36.89447,142.83191,1,33.79315680119822,18.044182590190236
41.32617932811152,-84.86082439026723,0,10.989043297797705,72.74427491734784
-61.96796578562805,12.592239177031985,0,9.644805023053335,46.36512480817046
32.64652648327376,159.15134726990226,0,14.13293308887921,86.40975228506804
-44.136823308995794,158.4964033736229,0,14.058949169066254,43.823078887543595
-0.7148154410388372,103.41195455578196,0,21.3869637439633,54.34860207288818
14.30539,-88.93657,1,43.233474406144204,9.405648401328977
44.96176,45.40166,1,38.484069637710164,2.663786527311487
14.17498,108.02972,1,29.821762169067707,22.972373587831584
-78.05822566620233,19.444205002720764,0,23.124088569314274,76.7782443778477
-34.43365699535146,1.6477502862781819,0,11.91056417555982,44.51821849124605
19.07257671399013,-30.72767170689781,0,20.775496879197178,27.21341397404263
9.33874,-68.73636,1,41.49483934279324,24.55030830326645
49.2041,24.18477,1,30.349792306719138,21.31133644174225
45.58725,74.44653,1,20.306647952402695,34.47321297742359
-1.087046621675583,30.583289901517958,0,20.043568044356274,97.40028006762994
10.37066,-68.36507,1,41.55450477297317,29.03697814221869
-36.27255,144.67934,1,38.63665263881124,17.281367537935303
8.60374,27.55002,1,39.5985103677284,35.225219165550044
43.02659046153619,-4.19765996175812,0,39.660375688261155,66.78270347344328
-24.183640640832778,42.78735638139608,0,25.380087245976583,48.84734795622869
33.26214,-89.00526,1,39.33849954870883,14.679791370855668
64.9799179460527,-41.176456174933435,0,8.084923186687085,42.303460746136416
-59.84401547504679,-25.594835512570228,0,18.469579674377798,59.360391797586296
8.34567,-11.95294,1,29.744956715929213,19.199436360889045
-11.418188585762707,-127.57093209165379,0,26.14341306408746,47.84812047162374
16.725044281701486,97.49510465978227,0,19.888009769734992,67.5485535977839
-78.75157796177918,-174.33516333850187,0,23.399665902860832,91.67344569973213
24.93629,51.56461,1,36.83493638315104,22.63776852708753
47.64839,123.38889,1,34.053782390192794,18.400654578292894
9.20158,104.90179,1,36.201991400974215,27.071488975658085
10.05126,-64.86284,1,32.947427284827114,22.121688588642556
19.6529,78.26426,1,34.61421562803273,21.561361913838418
45.40353,74.76685,1,25.3646420308092,28.152175434709104
18.37384,102.05363,1,32.096605938989086,17.44864141146268
26.38716262406264,63.35511013159123,0,35.06645820253013,51.34743539790427
46.87086,125.38828,1,36.95264694293261,17.848025501419343
36.377787097652856,-130.31477425306804,0,21.685295820902923,23.948521745168136
14.797208648225094,10.31831855748672,0,6.377662534118683,58.70820749042991
46.18653,124.08507,1,46.517502483773,12.62794309602781
11.30521749923642,155.7212870883141,0,12.639034100633339,76.82024909895736
46.11026,127.38207,1,31.26002998538356,18.158686613899064
-55.71316207120746,-148.6574846061274,0,22.12918224838328,75.28380822986868
-5.066119375440124,-72.80988406526652,0,-1.1438301496631809,50.49605049610172
42.27992,119.66056,1,39.160421705899914,11.469947200252943
-46.011775700753915,165.67545473763812,0,18.175899792776736,79.3921728193987
11.7455,5.70271,1,34.34813020584783,32.27312072039041
-33.377936772388416,-76.47205175387629,0,13.314718555985209,51.08574238145852
-61.04373106806583,135.4378632992105,0,24.181278345842024,71.08710862523505
18.33237,101.5602,1,34.04385956834771,18.20611602031031
10.02726,-66.7317,1,40.54918398953362,26.6052305264954
10.61741,-69.22286,1,29.06389962974393,21.16132355154832
32.42840217474969,150.40711708497128,0,25.35845348391611,66.04257412472458
45.38717,125.72378,1,34.68415845274356,33.5248106764728
74.57883495739014,165.94287219690307,0,14.488318213448565,65.76203726623821
-87.60554820993609,-172.83787403401553,0,20.77902084881502,84.76601413299582
-21.564340626381707,-82.73993304913043,0,21.216876622911023,11.652578670472153
54.01051930330604,29.315695228575862,0,21.307575114086745,62.97186932634486
83.83420161931073,-15.374909319829442,0,16.148653163668033,33.382497984999006
-4.281952486000321,50.210335213062905,0,36.5058171495354,66.10960920138035
87.2822423338541,-130.07636094945633,0,24.383844981980367,45.49414232170055
34.15123,-90.00235,1,25.25500385729412,4.422457351872245
45.55558,74.33805,1,24.34975867322227,-1.6742651220092029
66.55254505352954,-0.23420419837714235,0,16.456779116530583,42.35345574542465
10.13043,-67.39442,1,27.756201912247555,24.324005591333844
-73.3196520846249,-173.26414357406554,0,30.456609520437894,18.439193478018694
-42.2262148404046,162.5454621278244,0,22.01512481952613,71.6191830446967
19.67442,80.42841,1,37.41345750056407,13.410753570283307
-7.81903,-36.93927,1,41.32883209677356,14.144398987015602
2.59146,11.43584,1,36.66513843803816,34.54280180237832
7.52862,-62.50217,1,46.81885846259493,19.044990011575834
-66.49996535623792,34.80756295414028,0,11.371896553443992,83.94697013845237
47.58404,123.76422,1,28.510359839993995,27.015346318725413
14.09465,107.12163,1,36.93181720217333,10.809051091816134
-21.774547233383103,80.96238153682043,0,20.99159791360395,76.65099768024784
60.65171827017463,166.88125467876296,0,18.077450090054526,105.00866034116859
20.27643,102.58677,1,36.893802002539886,41.71628073113925
-21.362466290593872,-75.48941688747915,0,22.287629911214076,61.74211589556982
-41.133211123023074,-63.71516029678642,0,19.08841307688995,54.72661706838583
18.89257,76.15881,1,33.68804758126821,9.258531871108332
51.54771,13.20809,1,36.91595081857592,27.3628676261505
45.61607,40.16731,1,27.921271772617352,27.039951254934138
27.43947467359459,-119.67796602296025,0,16.455388796232924,43.70166497818144
14.92357587947565,51.310650814799345,0,1.2601685339164774,67.83960961627942
47.59309,123.23998,1,37.36195433421348,8.9996044749485
20.67355,-103.11676,1,33.523150126137885,21.825419940534957
22.63333068358027,-67.00432194310524,0,14.39830529312017,38.86009961894478
20.48907,83.17219,1,38.28174788998598,38.286851008425856
4.97656,7.11661,1,33.06140158250158,23.854302572403256
42.44469,119.27305,1,35.935914032392844,16.660948992518318
45.3286,74.08879,1,35.65438568122611,27.320913532677068
43.84793,79.48982,1,31.89547051222698,30.46187004975227
16.41559,106.10328,1,32.74450091347597,-4.699806455548881
-6.254914785100155,131.16898789117568,0,13.210660370300358,55.14940294016158
31.8054,-90.5501,1,27.580005474860414,1.7404973589524673
-30.7416,117.56943,1,32.93865404682771,13.39852381854648
44.05714,46.88053,1,33.69215761163418,7.078078657967632
-40.450448384774255,109.39877462706892,0,23.20555461152674,62.74080735953484
51.50940409638105,-101.76596948441433,0,24.03634534278995,109.53833318872371
60.15203352014072,177.96665863678834,0,26.890638915009227,22.20350963120788
-63.400781030615036,93.0849688937962,0,12.953783473264625,38.12027590285939
-86.66827239735792,-42.50341007857398,0,10.322076295769982,77.46153078070526
9.53854,-66.5309,1,37.592983909880644,21.69846133490435
-30.06358146126165,49.68749979398768,0,7.663098603837524,39.13553480908795
-38.741846952709786,-83.18549760728905,0,22.307943067351662,70.18753998697758
17.36996,97.30374,1,37.9904283906578,24.119023388393074
-74.00916468824025,90.01259847312855,0,21.50125573338263,63.684383835736
15.41469,101.00072,1,39.89733772734222,22.495266296673414
5.50809,8.25406,1,35.30659800042464,33.93697835381492
-23.63816104938597,78.60065608147687,0,34.148743573227335,43.46703318530794
70.79190492506197,-145.82082527589148,0,41.737824362192875,65.83561832217302
83.67564328267497,-114.67819383091455,0,13.85510978123985,41.1649006526221
18.33048,101.5487,1,29.605193054496105,14.789798340854048
-43.14568538895499,90.5241583860589,0,22.415193830528672,60.60193238943459
26.85585,-80.55989,1,35.46651664320259,16.421133080890126
6.52862,6.79542,1,33.064196456795166,13.971308049635
42.64602,58.80687,1,40.829779584243,29.65152047597398
2.8963681837664694,29.659805409835997,0,14.821488981557183,76.30538806028665
1.39238,101.69878,1,37.852506132418895,6.850305030168947
29.47641,-95.72501,1,35.12440701537269,19.350902669338986
13.60531,105.89679,1,42.351469182012906,23.45993529163758
35.21802,-84.23827,1,31.0368279547414,13.543235795526565
53.276921961686384,179.10972030256414,0,21.20188604324094,81.77625816177292
-65.74545355107807,-97.04544917421893,0,8.038787683639125,83.14981287096785
8.28724,-82.04601,1,26.564935579148433,17.506464004871937
2.9562488118328787,-147.10293554166728,0,22.299163943485777,30.95844521898249
18.71958,96.66301,1,26.712550020975605,18.393796353058367
-33.21411688997345,163.15027559199723,0,10.965920827169771,65.57050265759969
83.63154232409869,-122.66173117201376,0,23.711362163382308,74.57513607957165
-5.666875654420664,122.05683002692348,0,29.35681951500125,64.87596571203791
58.06111232972947,-45.39388420970536,0,9.423280513979652,56.34483494844613
58.4298730129664,-32.31258324121865,0,25.581186264775944,53.78165850455658
81.14326477352847,-4.603123789536028,0,17.101025950113822,44.5671902491437
23.42129,-97.82764,1,32.54254087549339,31.249805721199046
-13.913447464351648,34.234767852872295,0,17.052183973051378,65.31808297740066
47.3104,122.83405,1,29.49678463212398,6.171399860449709
10.02958,-68.65358,1,40.762811525835616,21.419410358251877
50.762129996796006,-89.65015452148111,0,7.3002299210097945,55.105041608556
15.22731,100.78969,1,36.285766351423334,20.30604302101979
-5.116779971621014,78.08675567544697,0,22.982886133938706,94.66404451491584
30.89853,49.67456,1,33.44687431942953,29.93580433064563
-9.312327505651396,-51.3388136452036,0,30.86044785733282,66.957975139115
44.65791,125.30914,1,27.74518465423555,31.974455869116166
11.48155,105.72952,1,36.788183159846795,19.264822423553102
-4.86134,12.02361,1,24.031155660865302,22.87374774648423
83.24600317096821,175.08070334140365,0,11.667508811638202,57.717177213589636
39.90352698231388,-12.278193530450551,0,34.783780607955705,69.19685642113167
16.20828,98.65078,1,40.21034055510549,37.03366894976784
20.2024,81.33454,1,33.937631674445385,20.669690589189074
53.20880977359249,16.427168219295595,0,37.75140649406964,103.0061702067002
12.6984,-87.31969,1,35.02452447117383,10.268182728096631
12.74032,-9.93407,1,31.206576858366578,28.06650031239556
1.39461,101.70534,1,34.76836652246161,31.541464831669817
-78.06189930425775,24.05084318555066,0,34.26019389454402,42.645262244799454
43.25404141985274,161.38619673803117,0,7.654185899409441,56.495154685325055
-2.6937530792562683,30.679312306826034,0,35.11739104153147,66.07716451530179
5.81547,11.32568,1,34.55516102580656,8.526315856073023
11.45177,-6.74203,1,24.664010974127258,14.206534572734892
15.62438,100.35069,1,39.33220781238971,19.979738602687405
-10.01061781297959,-62.01925313517836,0,40.579340165986565,51.54937752378694
-86.25059983425508,161.71519537973097,0,29.767712783465733,92.85562134006025
25.68671367627401,-7.291832363197926,0,24.282183965073784,43.63960807421229
16.60687,106.41302,1,37.85331865699884,1.8954159504891734
-48.259956407645106,-10.759905261298343,0,19.229676884862112,89.96869693787917
-40.796744806140936,167.13401986702956,0,6.799926016882994,51.75020520564449
9.97182,-63.46595,1,35.673840261124,29.03390411557666
